id,category_group,name,price,brand,color,rating,sold_qty,url,image
364509,Đồng hồ thông minh,Huawei Watch GT Runner 2 43.5mm dây Nylon,5590000,Huawei,Màu combo,4.9,Đã bán 356,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-runner-2-43-5mm-day-nylon,https://cdn.tgdd.vn/Products/Images/7077/364509/huawei-watch-gt-runner-2-43-5mm-day-fluor-cam-thumb-1-600x600.jpg
367947,Đồng hồ thông minh,Amazfit Bip Max 49.5mm dây silicone,2390000,Amazfit,Đen,5,Đã bán 83,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-bip-max-49-5mm-day-silicone,
344767,Đồng hồ thông minh,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,6790000,Apple,Trắng Starlight,4.9,"Đã bán 11,3k",https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao,https://cdn.tgdd.vn/Products/Images/7077/344767/apple-watch-se-3-40mm-vien-nhom-day-the-thao-trang-600x600.jpg
362941,Đồng hồ thông minh,Vòng đeo tay thông minh Huawei Band 11 viền nhôm dây Fluor,990000,Huawei,Xanh lá,4.9,"Đã bán 3,7k",https://www.thegioididong.com/dong-ho-thong-minh/vong-deo-tay-thong-minh-huawei-band-11-vien-nhom-day-cao-su,
334436,Đồng hồ thông minh,Huawei Watch Fit 4 43mm dây silicone,2540000,Huawei,Đen,4.9,"Đã bán 21,8k",https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-fit-4,
344750,Đồng hồ thông minh,Apple Watch Series 11 GPS 42mm viền nhôm dây thể thao,11490000,Apple,Đen bóng,4.9,"Đã bán 6,6k",https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-42mm-vien-nhom-day-the-thao,https://cdn.tgdd.vn/Products/Images/7077/344750/apple-watch-series-11-42mm-vien-nhom-day-the-thao-den-bong-600x600.jpg
367410,Đồng hồ thông minh,Vòng đeo tay thông minh Mi Band 10 Pro viền gốm,2490000,Xiaomi,Trắng,5,Đã bán 138,https://www.thegioididong.com/dong-ho-thong-minh/vong-deo-tay-thong-minh-mi-band-10-pro-vien-gom,https://cdn.tgdd.vn/Products/Images/7077/367410/vong-deo-tay-thong-minh-mi-band-10-pro-vien-gom-thumb-600x600.jpg
364290,Đồng hồ thông minh,Amazfit Active 3 Premium 46mm dây silicone,3290000,Amazfit,Trắng,5,Đã bán 225,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-active-3-premium-46mm-day-silicone,https://cdn.tgdd.vn/Products/Images/7077/364290/amazfit-active-3-premium-46mm-day-silicone-trang-600x600.jpg
362942,Đồng hồ thông minh,Vòng đeo tay thông minh Huawei Band 11 dây Fluor,890000,Huawei,Đen,5,Đã bán 933,https://www.thegioididong.com/dong-ho-thong-minh/vong-deo-tay-thong-minh-huawei-band-11-day-cao-su,https://cdn.tgdd.vn/Products/Images/7077/362942/vong-deo-tay-thong-minh-huawei-band-11-day-cao-su-den-thumb-1-600x600.jpg
369324,Đồng hồ thông minh,Samsung Galaxy Watch Ultra 2 LTE 47mm dây silicone,17490000,Samsung,Xanh rêu,,,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-ultra-2,https://cdn.tgdd.vn/Products/Images/7077/369324/samsung-galaxy-watch-ultra-2-xanh-thumb-600x600.jpg
361814,Đồng hồ thông minh,Amazfit Active Max 46mm dây silicone,3490000,Amazfit,Đen,5,Đã bán 178,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-active-max-46mm-day-silicone,https://cdn.tgdd.vn/Products/Images/7077/361814/amazfit-active-max-46mm-day-silicone-thumb-600x600.jpg
362940,Đồng hồ thông minh,Vòng đeo tay thông minh Huawei Band 11 Pro dây nylon dệt,1590000,Huawei,Xanh lá,5,Đã bán 146,https://www.thegioididong.com/dong-ho-thong-minh/vong-deo-tay-thong-minh-huawei-band-11-pro-day-nylon-det,https://cdn.tgdd.vn/Products/Images/7077/362940/vong-deo-tay-thong-minh-huawei-band-11-pro-day-nylon-det-thumb-600x600.jpg
344769,Đồng hồ thông minh,Apple Watch SE 3 GPS + Cellular 40mm viền nhôm dây thể thao,8390000,Apple,Trắng Starlight,4.9,Đã bán 1k,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-gps-cellular-40mm-vien-nhom-day-the-thao,https://cdn.tgdd.vn/Products/Images/7077/344769/apple-watch-se-3-gps-cellular-40mm-vien-nhom-day-the-thao-trang-600x600.jpg
369499,Đồng hồ thông minh,Samsung Galaxy Watch9 Bluetooth 40mm dây silicone,9490000,Samsung,Trắng,,,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch9-bluetooth-40mm-day-silicone,https://cdn.tgdd.vn/Products/Images/7077/369499/samsung-galaxy-watch9-bluetooth-40mm-day-silicone-thumb-trang-600x600.jpg
339492,Đồng hồ thông minh,Huawei Watch 5 46mm viền Titanium dây composite,6990000,Huawei,Tím bạc,5,Đã bán 432,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-5-46mm-day-composite,https://cdn.tgdd.vn/Products/Images/7077/339492/huawei-watch-5-46mm-day-composite-tb-600x600.jpg
344758,Đồng hồ thông minh,Apple Watch Series 11 GPS + Cellular 42mm viền Titanium dây thể thao,20490000,Apple,Titan vàng,5,Đã bán 250,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-gps-cellular-42m-vien-titanium-day-the-thao,https://cdn.tgdd.vn/Products/Images/7077/344758/apple-watch-series-11-gps-cellular-42m-vien-titanium-day-the-thao-vang-600x600.jpg
337872,Đồng hồ thông minh,Huawei Watch 5 46mm viền thép dây cao su,6990000,Huawei,Đen,4.9,Đã bán 851,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-5-46mm,https://cdn.tgdd.vn/Products/Images/7077/337872/huawei-watch-5-46mm-den-tb-600x600.jpg
369498,Đồng hồ thông minh,Samsung Galaxy Watch9 LTE 40mm dây silicone,10990000,Samsung,Trắng,,,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch9-lte-40mm-day-silicone,https://cdn.tgdd.vn/Products/Images/7077/369498/samsung-galaxy-watch9-lte-40mm-day-silicone-thumb-trang-600x600.jpg
369497,Đồng hồ thông minh,Samsung Galaxy Watch9 Bluetooth 44mm dây silicone,10490000,Samsung,Đen,,,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch9-bluetooth-44mm-day-silicone,https://cdn.tgdd.vn/Products/Images/7077/369497/samsung-galaxy-watch9-bluetooth-44mm-day-silicone-den-thumb-600x600.jpg
369321,Đồng hồ thông minh,Samsung Galaxy Watch9 LTE 44mm dây silicone,11290000,Samsung,Xanh lá,,,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch9-lte-44mm-day-silicone,https://cdn.tgdd.vn/Products/Images/7077/369321/samsung-galaxy-watch9-lte-44mm-day-silicone-xanh-thumb-1-600x600.jpg
344764,Đồng hồ thông minh,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Ocean,23490000,Apple,Titan đen,5,Đã bán 748,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-3-gps-cellular-49mm-vien-titanium-day-ocean,https://cdn.tgdd.vn/Products/Images/7077/344764/apple-watch-ultra-3-gps-cellular-49mm-vien-titanium-day-ocean-den-600x600.jpg
336948,Đồng hồ thông minh,Huawei Watch 5 42mm viền thép dây composite Vàng Hồng,8990000,Huawei,Vàng Hồng,5,Đã bán 126,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-5-42mm,https://cdn.tgdd.vn/Products/Images/7077/336948/huawei-watch-5-42mm-hong-tb-600x600.jpg
364292,Đồng hồ thông minh,Amazfit T-Rex Ultra 2 51mm dây silicone,12990000,Amazfit,Đen,5,Đã bán 7,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-t-rex-ultra-2-51mm-day-silicone,https://cdn.tgdd.vn/Products/Images/7077/364292/amazfit-t-rex-ultra-2-51mm-day-silicone-thumb-2-600x600.jpg
339531,Đồng hồ thông minh,Vòng đeo tay thông minh Mi Band 10 viền gốm,1660000,Xiaomi,Trắng,5,"Đã bán 1,9k",https://www.thegioididong.com/dong-ho-thong-minh/mi-band-10-vien-gom,https://cdn.tgdd.vn/Products/Images/7077/339531/mi-band-10-vien-gom-600x600.jpg
341453,Đồng hồ thông minh,Huawei Watch GT 6 Pro 46mm viền Titanium dây cao su,6590000,Huawei,Đen,5,"Đã bán 3,7k",https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-6-pro-46mm-vien-titanium-day-cao-su,https://cdn.tgdd.vn/Products/Images/7077/341453/huawei-watch-gt-6-pro-den-thumb-600x600.jpg
361330,Đồng hồ thông minh,OPPO Watch S 46mm dây cao su,3990000,Oppo,Đen,4.9,Đã bán 773,https://www.thegioididong.com/dong-ho-thong-minh/oppo-watch-s-46mm-day-cao-su,https://cdn.tgdd.vn/Products/Images/7077/361330/oppo-watch-s-46mm-day-cao-su-den-600x600.jpg
337643,Đồng hồ thông minh,Amazfit Bip 6 46.3mm dây silicone,1890000,Amazfit,Đỏ,4.9,Đã bán 1k,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-bip-6,https://cdn.tgdd.vn/Products/Images/7077/337643/amazfit-bip-6-do-tn-600x600.jpg
362002,Đồng hồ thông minh,Huawei Watch GT 6 41mm viền thép dây da phối,4790000,Huawei,Nâu,5,Đã bán 580,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-6-41mm-vien-thep-day-da-phoi,https://cdn.tgdd.vn/Products/Images/7077/362002/huawei-watch-gt-6-41mm-vien-thep-day-da-phoi-thumb-600x600.jpg
327697,Đồng hồ thông minh,Samsung Galaxy Watch7 44mm dây silicone,4840000,Samsung,Bạc,4.9,"Đã bán 2,7k",https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch7-44mm,https://cdn.tgdd.vn/Products/Images/7077/327697/samsung-galaxy-watch7-44mm-bac-tn2-600x600.jpg
354257,Đồng hồ thông minh,Huawei Watch GT 6 Pro 46mm viền Titanium dây Woven,6990000,Huawei,Nâu,5,Đã bán 1k,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-6-pro-46mm,https://cdn.tgdd.vn/Products/Images/7077/354257/huawei-watch-gt-6-pro-46mm-thumb-600x600.jpg
354260,Đồng hồ thông minh,Huawei Watch GT 6 46mm viền thép dây Woven,4790000,Huawei,Xanh lá,4.9,Đã bán 753,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-6-46mm-vien-thep-day-woven,https://cdn.tgdd.vn/Products/Images/7077/354260/huawei-watch-gt-6-46mm-vien-thep-day-woven-thumb-600x600.jpg
361467,Đồng hồ thông minh,OPPO Watch S 46mm dây nylon,3990000,Oppo,Xanh - Xám,5,Đã bán 460,https://www.thegioididong.com/dong-ho-thong-minh/oppo-watch-s-46mm-day-nylon,https://cdn.tgdd.vn/Products/Images/7077/361467/oppo-watch-s-46mm-day-nylon-thumb-2-600x600.jpg
338266,Đồng hồ thông minh,Samsung Galaxy Watch8 Classic 46mm dây da,8790000,Samsung,Trắng,5,Đã bán 978,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8-classic,https://cdn.tgdd.vn/Products/Images/7077/338266/samsung-galaxy-watch8-classic-trang-tn-600x600.jpg
354258,Đồng hồ thông minh,Huawei Watch GT 6 Pro 46mm viền Titanium dây Titanium,10490000,Huawei,Bạc,5,Đã bán 342,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-6-pro-46mm-vien-titanium-day-titanium,https://cdn.tgdd.vn/Products/Images/7077/354258/huawei-watch-gt-6-pro-46mm-vien-titanium-day-titanium-thumb-600x600.jpg
354261,Đồng hồ thông minh,Huawei Watch GT 6 41mm viền thép dây da,4790000,Huawei,Trắng,5,Đã bán 1k,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-6-41mm-vien-thep-day-da,https://cdn.tgdd.vn/Products/Images/7077/354261/huawei-watch-gt-6-41mm-vien-thep-day-da-trang-thumb-600x600.jpg
354259,Đồng hồ thông minh,Huawei Watch GT 6 46mm viền thép dây da,4790000,Huawei,Nâu,5,"Đã bán 1,3k",https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-6-46mm-vien-thep-day-da,https://cdn.tgdd.vn/Products/Images/7077/354259/huawei-watch-gt-6-46mm-vien-thep-day-da-thumb-600x600.jpg
340066,Đồng hồ thông minh,Samsung Galaxy Watch8 LTE 40mm dây silicone,6890000,Samsung,Trắng,5,Đã bán 870,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8-lte-40mm,https://cdn.tgdd.vn/Products/Images/7077/340066/samsung-galaxy-watch8-lte-40mm-trang-tn-600x600.jpg
361516,Đồng hồ thông minh,Huawei Watch GT 6 Pro Honma 46mm viền Titanium dây Fluor,8990000,Huawei,Đen,5,Đã bán 345,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-6-pro-honma-46mm-vien-titanium-day-fluor,https://cdn.tgdd.vn/Products/Images/7077/361516/huawei-watch-gt-6-pro-honma-46mm-vien-titanium-day-cao-su-den-thumb-600x600.jpg
358004,Đồng hồ thông minh,Amazfit T-Rex 3 Pro 48mm dây silicone,8990000,Amazfit,Đen,4.9,Đã bán 128,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-t-rex-3-pro-48mm-day-silicone,https://cdn.tgdd.vn/Products/Images/7077/358004/amazfit-t-rex-3-pro-48mm-day-silicone-den-thumb-600x600.jpg
361518,Đồng hồ thông minh,Huawei Watch GT 6 41mm viền thép dây Milanese,6290000,Huawei,Vàng,5,Đã bán 293,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-6-41mm-vien-thep-day-milanese,https://cdn.tgdd.vn/Products/Images/7077/361518/huawei-watch-gt-6-41mm-vien-thep-day-milanese-thumb-600x600.jpg
344753,Đồng hồ thông minh,Apple Watch Series 11 GPS + Cellular 46mm viền nhôm dây thể thao,14990000,Apple,Đen bóng,5,Đã bán 314,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-gps-cellular-46mm-vien-nhom-day-the-thao,https://cdn.tgdd.vn/Products/Images/7077/344753/apple-watch-series-11-gps-cellular-46mm-vien-nhom-day-the-thao-den-bong-600x600.jpg
333919,Đồng hồ thông minh,Đồng hồ định vị trẻ em imoo Z7 Spider Man,5290000,imoo,Đỏ,5,Đã bán 203,https://www.thegioididong.com/dong-ho-thong-minh/imoo-z7-spiderman,https://cdn.tgdd.vn/Products/Images/7077/333919/imoo-z7-spiderman-thumb3-639229927300220715-600x600-600x600.jpg
340067,Đồng hồ thông minh,Samsung Galaxy Watch8 LTE 44mm dây silicone,10490000,Samsung,Đen,4.9,Đã bán 517,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8-lte-44mm?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/7077/340067/samsung-galaxy-watch8-lte-44mm-den-tn-600x600.jpg
340068,Đồng hồ thông minh,Samsung Galaxy Watch8 44mm dây silicone,6890000,Samsung,Đen,5,Đã bán 639,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8-44mm,https://cdn.tgdd.vn/Products/Images/7077/340068/samsung-galaxy-watch8-44mm-den-tb-600x600.jpg
340844,Đồng hồ thông minh,Amazfit Active 2 Square Sapphire 43.3mm dây da,2990000,Amazfit,Đen,5,Đã bán 139,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-active-2-square-sapphire,https://cdn.tgdd.vn/Products/Images/7077/340844/amazfit-active-2-square-sapphire-tn-600x600.jpg
327693,Đồng hồ thông minh,Samsung Galaxy Watch Ultra LTE 47mm dây silicone,12100000,Samsung,Trắng,5,Đã bán 759,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch-ultra,https://cdn.tgdd.vn/Products/Images/7077/327693/galaxy-watch-ultra-trang-tn-600x600.jpg
341454,Đồng hồ thông minh,Amazfit Balance 2 47.4mm dây silicone,6990000,Amazfit,Đen,5,Đã bán 172,https://www.thegioididong.com/dong-ho-thong-minh/amazfit-balance-2,https://cdn.tgdd.vn/Products/Images/7077/341454/amazfit-balance-2-den-tb-600x600.jpg
344754,Đồng hồ thông minh,Apple Watch Series 11 GPS + Cellular 42mm viền Titanium dây Milan,21790000,Apple,Titan xám,5,Đã bán 232,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-gps-cellular-42mm-vien-titanium-day-milan,https://cdn.tgdd.vn/Products/Images/7077/344754/apple-watch-series-11-gps-cellular-42mm-vien-titanium-day-milan-xam-600x600.jpg
358006,Đồng hồ thông minh,Huawei Watch Ultimate 2 47.8mm dây cao su,19290000,Huawei,Xanh Dương,5,Đã bán 67,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-ultimate-2-47-8mm-day-cao-su,https://cdn.tgdd.vn/Products/Images/7077/358006/huawei-watch-ultimate-2-47-8mm-day-cao-su-thumb-600x600.jpg
358005,Đồng hồ thông minh,Huawei Watch Ultimate 2 48.5mm dây cao su,15290000,Huawei,Đen,5,Đã bán 28,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-ultimate-2-48-5mm-day-cao-su,https://cdn.tgdd.vn/Products/Images/7077/358005/huawei-watch-ultimate-2-48-5mm-day-cao-su-thumb-600x600.jpg
337834,Đồng hồ thông minh,Nhẫn thông minh Samsung Galaxy Ring Size 9,9810000,Samsung,Bạc,5,Đã bán 13,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-ring-size-9,https://cdn.tgdd.vn/Products/Images/7077/337834/samsung-galaxy-ring-bac-tb-600x600.jpg
370871,Đồng hồ thông minh,Garmin Fenix 9 Pro Solar Sapphire 47mm viền Titanium dây silicone,28990000,Garmin,Xám,,,https://www.thegioididong.com/dong-ho-thong-minh/dong-ho-thong-min-gps-garmin-fenix-9-pro-solar,https://cdn.tgdd.vn/Products/Images/7077/370871/dong-ho-thong-min-gps-garmin-fenix-9-pro-solar-thumb-600x600.jpg
370934,Đồng hồ thông minh,Garmin Fenix 9 Pro Sapphire 47mm viền Titanium Carbon dây silicone,30290000,Garmin,Đen,,,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-9-pro-sapphire-47mm-vien-titanium-carbon-day-silicone,https://cdn.tgdd.vn/Products/Images/7077/370934/garmin-fenix-9-pro-sapphire-47mm-vien-titanium-carbon-day-silicone-thumb-600x600.jpg
370869,Đồng hồ thông minh,Garmin Fenix 9 Sapphire 43mm viền Titanium dây silicone,26290000,Garmin,Xám,,,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-9-sapphire-43mm-vien-titanium-day-silicone,https://cdn.tgdd.vn/Products/Images/7077/370869/garmin-fenix-9-sapphire-43mm-vien-titanium-day-silicone-thumb-600x600.jpg
370930,Đồng hồ thông minh,Garmin Fenix 9 Sapphire 47mm viền Titanium Carbon dây silicone,27690000,Garmin,Đen,,,https://www.thegioididong.com/dong-ho-thong-minh/garmin-fenix-9-sapphire-47mm-vien-titanium-carbon-day-silicone,https://cdn.tgdd.vn/Products/Images/7077/370930/garmin-fenix-9-sapphire-47mm-vien-titanium-carbon-day-silicone-thumb-600x600.jpg
370870,Đồng hồ thông minh,Garmin Fenix 9 Pro Sapphire 43mm viền Titanium dây silicone,30290000,Garmin,Kem,,,https://www.thegioididong.com/dong-ho-thong-minh/dong-ho-thong-min-gps-garmin-fenix-9-pro-amoled,https://cdn.tgdd.vn/Products/Images/7077/370870/dong-ho-thong-min-gps-garmin-fenix-9-pro-amoled-thumb-600x600.jpg
328694,Đồng hồ thông minh,Đồng hồ định vị trẻ em Huawei Watch Kids 4 Pro,2740000,Huawei,Xanh Dương,4.9,"Đã bán 8,7k",https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-kids-4-pro,https://cdn.tgdd.vn/Products/Images/7077/328694/huawei-watch-kids-4-pro-xanh-tn2-600x600.jpg
322848,Đồng hồ thông minh,Garmin Forerunner 165 43mm dây silicone,3990000,Garmin,Đen,4.9,"Đã bán 5,5k",https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-165,https://cdn.tgdd.vn/Products/Images/7077/322848/garmin-forerunner-165-den-tb-600x600.jpg
367407,Đồng hồ thông minh,Xiaomi Watch S5 46mm dây cao su Fluoro,4690000,Xiaomi,Đen,5,Đã bán 972,https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-watch-s5-46mm-day-cao-su-fluoro,https://cdn.tgdd.vn/Products/Images/7077/367407/xiaomi-watch-s5-46mm-day-cao-su-fluoro-đen-thumb-600x600.jpg
332406,Đồng hồ thông minh,Vòng đeo tay thông minh Mi Band 9 Active,630000,Xiaomi,Trắng,4.9,"Đã bán 7,6k",https://www.thegioididong.com/dong-ho-thong-minh/mi-band-9-active,https://cdn.tgdd.vn/Products/Images/7077/332406/mi-band-9-active-trang-thumb-600x600.jpg
335762,Đồng hồ thông minh,Vòng đeo tay thông minh Huawei Band 10 viền nhựa,690000,Huawei,Đen,4.9,"Đã bán 4,7k",https://www.thegioididong.com/dong-ho-thong-minh/huawei-band-10,https://cdn.tgdd.vn/Products/Images/7077/335762/huawei-band-10-den-tb-600x600.jpg
331078,Đồng hồ thông minh,Huawei Watch D2 48mm dây cao su,7840000,Huawei,Đen,4.9,"Đã bán 2,3k",https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-d2-day-cao-su,https://cdn.tgdd.vn/Products/Images/7077/331078/huawei-watch-d2-day-cao-su-600x600.jpg
244296,Đồng hồ thông minh,Garmin Forerunner 55 42mm dây silicone,2590000,Garmin,Đen,4.9,"Đã bán 1,6k",https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-55-day-silicone-den?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/7077/244296/garmin-forerunner-55-day-silicone-den-tn-1-2-600x600.jpg
332404,Đồng hồ thông minh,Vòng đeo tay thông minh Mi Band 9 Pro,1750000,Xiaomi,Hồng,4.9,"Đã bán 6,3k",https://www.thegioididong.com/dong-ho-thong-minh/mi-band-9-pro,https://cdn.tgdd.vn/Products/Images/7077/332404/mi-band-9-pro-hong-tb-600x600.jpg
365405,Đồng hồ thông minh,Garmin Forerunner 70 42.6mm dây silicone,5750000,Garmin,Xanh dương đậm,5,Đã bán 62,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-70,https://cdn.tgdd.vn/Products/Images/7077/365405/garmin-forerunner-70-xanh-thumb-600x600.jpg
355663,Đồng hồ thông minh,Garmin Venu 4 41mm dây silicone,14240000,Garmin,Trắng Starlight,5,Đã bán 208,https://www.thegioididong.com/dong-ho-thong-minh/garmin-venu-4-41mm-day-silicone,https://cdn.tgdd.vn/Products/Images/7077/355663/garmin-venu-4-41mm-day-silicone-trang-thumb-600x600.jpg
337137,Đồng hồ thông minh,Garmin Vivoactive 6 42.2mm dây silicone,7320000,Garmin,Đen,4.9,Đã bán 331,https://www.thegioididong.com/dong-ho-thong-minh/garmin-vivoactive-6,https://cdn.tgdd.vn/Products/Images/7077/337137/garmin-vivoactive-6-den-tb-600x600.jpg
338698,Đồng hồ thông minh,Garmin Forerunner 970 47mm dây silicone,17660000,Garmin,Xám,5,Đã bán 266,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-970,https://cdn.tgdd.vn/Products/Images/7077/338698/garmin-forerunner-970-xam-600x600.jpg
338701,Đồng hồ thông minh,Garmin Forerunner 570 47mm dây silicone,12340000,Garmin,Trắng - Xanh,5,Đã bán 222,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-570-47mm,https://cdn.tgdd.vn/Products/Images/7077/338701/garmin-forerunner-570-47mm-trang-600x600.jpg
365406,Đồng hồ thông minh,Garmin Forerunner 170 42.6mm dây silicone,6950000,Garmin,Trắng,5,Đã bán 43,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-170,https://cdn.tgdd.vn/Products/Images/7077/365406/garmin-forerunner-170-trang-thumb-600x600.jpg
334987,Đồng hồ thông minh,Garmin Instinct 3 50mm dây silicone,10760000,Garmin,Đen,5,Đã bán 34,https://www.thegioididong.com/dong-ho-thong-minh/garmin-instinct-3-50mm,https://cdn.tgdd.vn/Products/Images/7077/334987/garmin-instinct-3-50mm-den-thumb-600x600.jpg
330180,Đồng hồ thông minh,Huawei Watch GT 5 Pro 42mm viền gốm dây gốm,11990000,Huawei,Trắng,5,Đã bán 141,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-5-pro-42mm-vien-gom-day-gom,https://cdn.tgdd.vn/Products/Images/7077/330180/huawei-watch-gt-5-pro-41mm-vien-gom-day-gom-tb-600x600.jpg
334986,Đồng hồ thông minh,Garmin Instinct 3 45mm dây silicone,9660000,Garmin,Đen,5,Đã bán 71,https://www.thegioididong.com/dong-ho-thong-minh/garmin-instinct-3-45mm,https://cdn.tgdd.vn/Products/Images/7077/334986/garmin-instinct-3-45mm-den-thumb-600x600.jpg
334989,Đồng hồ thông minh,Garmin Instinct E 45mm dây silicone,7140000,Garmin,Đen,4.9,Đã bán 28,https://www.thegioididong.com/dong-ho-thong-minh/garmin-instinct-e-45mm,https://cdn.tgdd.vn/Products/Images/7077/334989/garmin-instinct-e-45mm-den-tb-600x600.jpg
340846,Đồng hồ thông minh,Garmin Venu X1 Sapphire 51.2mm dây nylon,17920000,Garmin,Xanh rêu,5,Đã bán 32,https://www.thegioididong.com/dong-ho-thong-minh/garmin-venu-x1-sapphire,https://cdn.tgdd.vn/Products/Images/7077/340846/garmin-venu-x1-reu-tb-600x600.jpg
365217,Đồng hồ thông minh,Xiaomi Redmi Watch 6,2590000,Xiaomi,Đen,5,"Đã bán 12,9k",https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-redmi-watch-6,https://cdn.tgdd.vn/Products/Images/7077/365217/xiaomi-redmi-watch-6-den-600x600.jpg
341452,Đồng hồ thông minh,Huawei Watch GT 6 46mm viền thép dây cao su,4390000,Huawei,Đen,4.9,"Đã bán 4,3k",https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-6,https://cdn.tgdd.vn/Products/Images/7077/341452/huawei-watch-gt-6-den-thumb-600x600.jpg
332069,Đồng hồ thông minh,Xiaomi Redmi Watch 5 47.5 mm dây TPU,1890000,Xiaomi,Đen,4.9,"Đã bán 42,7k",https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-redmi-watch-5?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/7077/332069/xiaomi-redmi-watch-5-bac-tb-1-600x600.jpg
329834,Đồng hồ thông minh,Xiaomi Redmi Watch 5 Active 49.1mm dây TPU,880000,Xiaomi,Đen,4.9,"Đã bán 21,1k",https://www.thegioididong.com/dong-ho-thong-minh/redmi-watch-5-active,https://cdn.tgdd.vn/Products/Images/7077/329834/redmi-watch-5-active-den-thb-600x600.jpg
329832,Đồng hồ thông minh,Xiaomi Redmi Watch 5 Lite 48.2mm dây TPU,1190000,Xiaomi,Vàng,4.9,"Đã bán 22,4k",https://www.thegioididong.com/dong-ho-thong-minh/redmi-watch-5-lite,https://cdn.tgdd.vn/Products/Images/7077/329832/redmi-watch-5-lite-kem-tb-600x600.jpg
354262,Đồng hồ thông minh,Huawei Watch GT 6 41mm viền thép dây cao su,4390000,Huawei,Tím,5,"Đã bán 1,6k",https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-gt-6-41mm-vien-thep-day-cao-su,https://cdn.tgdd.vn/Products/Images/7077/354262/huawei-watch-gt-6-41mm-vien-thep-day-cao-su-tim-thumb-600x600.jpg
